prcp(mm/day),tmax(C),tmin(C),tavg(C),srad_lw(w/m2),srad_sw(w/m2),wind_u(m/s),wind_v(m/s),wind(m/s),rel_hum(%),pet(mm/day),pet_gleam(mm/day),aet_gleam(mm/day),evap_canopy(kg/m2/s),evap_surface(kg/m2/s),sm_lvl1(kg/m2),sm_lvl2(kg/m2),sm_lvl3(kg/m2),sm_lvl4(kg/m2),Soil_Moisture_Sum,Soil_Saturation,soil_awsc_max,Actual_Soil_Saturation,date,3105
0.4,37.87,25.6,31.74,410.54,353.41,0.09,2.3,2.32,39.03,5.06,4.04,2.09,0.41,0.89,5.54,43.87,120.25,505.14,674.8,673.11,150,4.4874,22-04-2012,0.900111605
1.49,35.67,24.28,29.98,421.37,358.51,0.98,1.04,1.5,57.37,4.8,3.9,1.59,1.84,0.89,6.33,43.84,120.13,504.49,674.79,674.69,150,4.497933333,23-04-2012,1.323404016
0,37.8,24.9,31.35,403.9,371.64,0.78,1.92,2.09,47.23,5.45,4.24,1.83,0.16,1.33,9.24,43.8,120.03,503.85,676.92,675.09,150,4.5006,24-04-2012,1.338155877
0,37.63,25.76,31.7,411.6,374.98,0.73,1.46,1.69,45.21,5.29,4.29,2.23,0.2,1.23,8.65,43.76,119.92,503.18,675.51,673.28,150,4.488533333,25-04-2012,1.347498722
0.72,36.65,26.23,31.44,433.75,360.78,0.21,2.22,2.25,50.13,4.87,3.82,2.93,0.73,1.05,8.08,43.73,119.81,502.55,674.17,671.96,150,4.479733333,26-04-2012,1.18
39.57,36.68,24.26,30.47,427.3,368.7,1.67,3.48,3.87,44.28,4.76,4.04,2.78,0.39,1.14,7.89,43.69,119.69,501.82,673.09,709.88,150,4.732533333,27-04-2012,1.124
0,36.69,26.03,31.36,432.46,362.69,0.96,1.19,1.57,56.33,4.65,3.64,2.19,0.47,1.15,7.49,43.65,119.56,501.1,671.8,669.61,150,4.464066667,28-04-2012,0.97
0.86,36.76,25.61,31.18,416.6,325.34,1.28,2.33,2.67,57.89,4.84,3.85,3.24,0.25,0.92,7.61,43.6,119.43,500.31,670.95,668.57,150,4.457133333,29-04-2012,0.961
25.08,36.65,24.86,30.76,418.79,325.49,1.17,1.09,1.64,52.73,5,4.07,2.5,1.17,1.09,7.48,43.56,119.31,499.63,669.98,692.56,150,4.617066667,30-04-2012,0.948633333
0.01,37.28,25.17,31.22,407.16,352.75,0.98,1.32,1.68,55.98,4.95,3.97,1.81,0.12,1.12,7.49,43.52,119.19,498.89,669.09,667.29,150,4.4486,01-05-2012,1.024134444
0,38.75,25.77,32.26,407.06,377.82,1.36,0.12,1.41,47.42,5.43,4.22,1.75,0.9,0.99,7.26,43.49,119.09,498.25,668.09,666.34,150,4.442266667,02-05-2012,1.065285148
0,38.45,25.36,31.9,400,353.95,1.44,0.99,1.78,46.15,5.89,4.17,1.6,0.49,1.02,6.66,43.45,118.99,497.64,666.74,665.14,150,4.434266667,03-05-2012,1.04134726
0,38.62,25.04,31.83,396.16,375.79,0.66,0.49,0.89,38.21,5.73,4.26,1.61,0.15,1.02,6.25,43.42,118.88,497.01,665.56,663.95,150,4.426333333,04-05-2012,1.009519932
1.26,36.19,24.44,30.32,408.46,350.18,-0.25,1.71,1.76,46.98,4.56,3.68,1.74,2.14,0.74,7.56,43.39,118.78,496.33,666.06,665.58,150,4.4372,05-05-2012,0.94
3.47,37.76,24.81,31.28,400.58,320.92,0.61,0.75,1.03,58.74,5.2,4.21,3.35,6.64,0.79,9.28,43.35,118.66,495.64,666.93,667.05,150,4.447,06-05-2012,0.88
15.68,38.62,22.7,30.66,387.86,387.71,0.45,0.48,0.68,38.1,4.89,4.07,2.49,0.01,1.61,10.41,43.32,118.56,495.07,667.36,680.55,150,4.537,07-05-2012,0.890666667
0,37.43,25.58,31.5,406.27,375.06,1.21,0.79,1.46,36.58,5.58,4.2,2.26,0.29,1.36,9.14,43.29,118.48,494.49,665.4,663.14,150,4.420933333,08-05-2012,0.967422222
0,38.74,25.45,32.1,414.5,366.04,0.4,1.07,1.21,35.82,5.44,4.19,1.81,0.31,1.23,8.27,43.27,118.39,493.9,663.83,662.02,150,4.413466667,09-05-2012,1.076034074
5.25,35.79,24.13,29.96,419.28,370.47,0.86,1.83,2.04,49.46,5.06,4.03,2.77,1.98,1,8.25,43.24,118.29,493.3,663.08,665.56,150,4.437066667,10-05-2012,1.111488247
0.01,37.54,24.49,31.02,415.8,371.54,1.13,1.6,1.98,45.83,5.09,4.23,2.38,0.55,1.25,9.12,43.2,118.18,492.64,663.14,660.77,150,4.405133333,11-05-2012,1.103942556
6.58,36.8,25.81,31.3,416.9,343.54,1.07,1.01,1.53,56.03,5.04,4.02,2.48,0.57,1.09,8.88,43.17,118.07,491.94,662.06,666.16,150,4.441066667,12-05-2012,1.082496952
39.81,37.61,24.88,31.24,421.5,344.38,0.62,1.17,1.35,54.33,4.37,3.88,1.81,0.28,1.27,9.27,43.14,117.98,491.31,661.7,699.7,150,4.664666667,13-05-2012,1.03224807
0,38.58,25.51,32.04,416.88,380.58,1.05,0.25,1.09,41.17,5.34,4.28,1.86,0.11,1.32,8.94,43.11,117.88,490.71,660.64,658.78,150,4.391866667,14-05-2012,1.000423778
0.75,38.83,25.64,32.24,419.15,352.69,1.27,-0.26,1.37,50.01,5.23,3.94,1.48,0.11,1.2,8.18,43.09,117.8,490.19,659.26,658.53,150,4.3902,15-05-2012,0.966935059
0,39.99,26.08,33.03,397.87,369.48,0.74,-0.32,0.91,44.86,5.43,4.36,1.5,0.06,1.09,7.6,43.06,117.72,489.6,657.98,656.48,150,4.376533333,16-05-2012,0.945725537
0,40.38,25.46,32.92,410.87,381.77,1.89,-0.74,2.08,34.14,5.77,4.16,1.48,0,0.89,6.84,43.04,117.65,489.24,656.77,655.29,150,4.3686,17-05-2012,0.955626174
0,40.67,25.62,33.15,412.28,385.27,0.87,-0.61,1.24,30.49,5.98,4.35,1.38,0.01,0.76,5.99,43.03,117.61,488.87,655.5,654.12,150,4.3608,18-05-2012,0.958563243
0.74,40.08,27.06,33.57,419.66,386.41,0.61,-0.81,1.06,30.16,5.53,4.23,2.46,0.17,0.7,5.33,43.01,117.54,488.56,654.44,652.72,150,4.351466667,19-05-2012,0.950423387
0.83,39.73,25.95,32.84,412.8,381.29,0.56,1.13,1.41,28.73,5.34,4.21,1.9,0.11,0.68,4.93,42.99,117.49,488.14,653.55,652.48,150,4.349866667,20-05-2012,0.9
0,39.85,26.82,33.34,425.31,382.48,0.65,1.61,1.77,32.98,5.3,4.08,1.68,1.07,0.67,4.66,42.97,117.42,487.7,652.75,651.07,150,4.340466667,21-05-2012,0.87
0,39.55,26.88,33.21,423.3,377.69,1.61,1.81,2.44,33.09,5.7,4.3,1.44,0.56,0.62,4.4,42.95,117.36,487.25,651.96,650.52,150,4.3368,22-05-2012,0.851
0.63,39.99,27.26,33.62,414.96,376.86,1.72,0.67,1.87,33.17,5.85,4.01,1.18,0.15,0.51,4.18,42.94,117.29,486.82,651.23,650.68,150,4.337866667,23-05-2012,0.8223
1.62,41.3,26.68,33.99,429.33,375.61,1.93,-0.87,2.21,24.35,5.72,4.2,1.56,0.06,0.45,3.84,42.92,117.25,486.53,650.54,650.6,150,4.337333333,24-05-2012,0.46
0,42.15,27.73,34.94,430.76,377.71,1.86,-1.04,2.16,24.57,6.65,4.24,1.46,0.17,0.36,3.49,42.91,117.21,486.29,649.9,648.44,150,4.322933333,25-05-2012,0.454666667
0,41.23,28.41,34.82,426.6,366.9,-0.11,-0.39,0.6,19.34,5.51,3.75,1.07,0.1,0.34,3.2,42.9,117.17,486.04,649.31,648.24,150,4.3216,26-05-2012,0.447955556
0,41.46,28.4,34.93,424.58,338.07,0.42,-0.73,0.93,24,5.95,3.9,1.23,0.04,0.34,2.97,42.88,117.12,485.77,648.74,647.51,150,4.316733333,27-05-2012,0.450371852
0,41.2,27.97,34.58,404.06,379.34,0.28,-1.44,1.55,19.66,6.17,4.15,1.34,0.08,0.31,2.77,42.88,117.09,485.49,648.23,646.89,150,4.3126,28-05-2012,0.43856884
0,41.56,27.66,34.61,415.37,380.21,0.17,-1.32,1.39,21.92,5.59,3.94,0.99,0.03,0.28,2.58,42.86,117.04,485.24,647.72,646.73,150,4.311533333,29-05-2012,0.431093598
0,41.27,28.53,34.9,406.2,366.19,0.8,-1.35,1.6,25.35,5.74,3.92,0.97,0,0.28,2.41,42.85,117,484.96,647.22,646.25,150,4.308333333,30-05-2012,0.419692612
0,42.13,28.89,35.51,432.42,381.39,1.76,-1.45,2.3,15.89,5.94,3.74,0.88,0.01,0.24,2.25,42.84,116.98,484.71,646.78,645.9,150,4.306,31-05-2012,0.429138654
0,42.28,29.29,35.78,436.11,291.47,3.16,-1.77,3.66,18.1,7.07,3.71,0.99,0.06,0.27,2.15,42.83,116.93,484.43,646.34,645.35,150,4.302333333,01-06-2012,0.435121148
0,43.42,28.83,36.12,430.39,370.81,3.05,-1.8,3.55,21.53,6.3,3.65,0.82,0,0.29,2.06,42.82,116.88,484.18,645.94,645.12,150,4.3008,02-06-2012,0.43891006
0.03,42.38,29.67,36.03,419.19,387.9,3.51,-0.9,3.63,21.51,7.39,4.49,1.05,0,0.32,1.95,42.81,116.86,483.92,645.54,644.52,150,4.2968,03-06-2012,0.441309705
0,42.13,28.72,35.42,440.08,379.31,2.67,-0.31,2.7,21.8,7,4.49,0.92,0.01,0.29,1.86,42.79,116.8,483.61,645.06,644.14,150,4.294266667,04-06-2012,0.436162813
0,41.95,28.74,35.34,437.07,372.31,2.54,1.27,2.85,25.41,6.44,4.18,0.86,1.61,0.34,1.82,42.78,116.75,483.25,644.6,643.74,150,4.2916,05-06-2012,0.432903115
0,41.3,28.31,34.8,438.7,364.45,1.11,0.98,1.52,41.84,5.86,4.34,1.56,0.72,0.61,2.36,42.76,116.69,482.78,644.59,643.03,150,4.286866667,06-06-2012,0.424171973
0.91,40.4,27.96,34.18,434.38,364.05,2.01,0.77,2.19,53.06,5.44,4.37,0.97,1.43,0.6,3.35,42.74,116.62,482.23,644.94,644.88,150,4.2992,07-06-2012,0.411975583
0,40.95,27.78,34.36,434.9,337.49,2.21,0.46,2.27,47.11,4.87,3.75,1.38,0.99,0.64,4.17,42.72,116.55,481.74,645.18,643.8,150,4.292,08-06-2012,0.404251202
3.46,40.08,26.81,33.44,441.58,335.85,2.25,-1.22,2.6,50.4,5.4,4.05,3.41,1.95,0.63,5.11,42.7,116.47,481.19,645.47,645.52,150,4.303466667,09-06-2012,0.396025762
17.98,35.55,24.88,30.21,434.16,307.83,1.81,-0.67,1.95,68.23,3.88,3.22,2.78,0.25,0.74,6.5,42.67,116.38,480.56,646.11,661.31,150,4.408733333,10-06-2012,0.500816316
0.35,36.57,25.96,31.26,435.03,296.54,0.3,-0.44,0.61,65.25,3.66,3.29,2.84,0.4,0.91,8.65,42.64,116.28,479.92,647.49,645,150,4.3,11-06-2012,0.490517
0.01,38.48,26.09,32.28,449.71,356.18,0.51,0.18,0.62,54.67,4.27,3.84,3.21,0.85,1.05,8.73,42.62,116.18,479.3,646.83,643.63,150,4.290866667,12-06-2012,0.470660767
4.67,34.86,25.47,30.16,440.64,353.72,0.58,1.34,1.47,59.91,2.79,2.35,2.05,0.91,0.97,9.48,42.6,116.09,478.69,646.86,649.48,150,4.329866667,13-06-2012,1.178085152
0,36.66,26.66,31.66,441.73,365.38,0.78,2.53,2.67,57.26,4.57,4.02,2.94,1.32,1.4,10.72,42.58,116.02,478.16,647.48,644.54,150,4.296933333,14-06-2012,1.422787263
0,37.77,26.88,32.33,449.38,338.36,2.06,0.85,2.24,58.13,4.6,3.84,3.02,0.99,1.43,12.32,42.55,115.94,477.52,648.33,645.31,150,4.302066667,15-06-2012,1.557765267
0.1,34.91,25.76,30.34,441.16,237.02,1.86,0.3,1.91,75.63,3.06,2.61,2.3,0.45,1.16,17.51,42.54,115.86,477.07,652.98,650.78,150,4.338533333,16-06-2012,1.546584669
17.02,32.15,24.75,28.45,426.43,158.07,1.23,-0.03,1.26,89.85,2.19,2.15,2.03,0.83,0.65,24.23,42.59,115.8,476.76,659.38,674.37,150,4.4958,17-06-2012,1.53617029
4.38,30.41,24.13,27.27,432.37,137.89,1.67,0.68,1.82,94.14,1.07,1.28,1.25,1.05,0.56,32.88,44.77,115.77,476.67,670.09,673.22,150,4.488133333,18-06-2012,1.526241184
13.38,29.26,23.18,26.22,421.76,155.21,2.32,-0.33,2.36,94.07,1.39,1.51,1.46,0.72,0.65,39.09,54.14,115.78,476.58,685.59,697.51,150,4.650066667,19-06-2012,1.73995275
7.79,30.21,23.48,26.84,427.8,125.83,2.76,-0.32,2.8,87.26,0.65,0.88,0.87,0.31,1.14,39.25,64.25,115.82,476.44,695.76,702.68,150,4.684533333,20-06-2012,4.398636742
13.25,29.07,23.61,26.34,414.93,53.32,2.7,-0.79,2.87,87.91,0.53,0.87,0.87,0.68,0.15,40.08,71.14,115.98,476.33,703.53,715.91,150,4.772733333,21-06-2012,5.392469936
20.28,30.29,22.91,26.6,416.79,235.87,1.19,0.73,1.43,83.2,0.91,1,0.97,0.06,1.81,37,74.4,116.17,476.02,703.59,722.9,150,4.819333333,22-06-2012,5.70523096
1.12,33.32,24.2,28.76,419.71,205.78,1.05,0.61,1.26,79.51,2.67,2.37,2.07,0,2.05,33.83,74.72,116.33,475.49,700.37,699.42,150,4.6628,23-06-2012,5.753312941
0,33.87,25.42,29.64,423.86,358.23,1.55,2.54,2.99,68.24,4.02,3.43,3.03,0.23,3.47,31.23,74.23,116.44,474.9,696.8,693.77,150,4.625133333,24-06-2012,5.807098196
1.89,34.22,25.01,29.62,433.76,288.85,1.52,1.4,2.07,78.57,3.67,3.2,2.9,0.27,2.19,31.08,73.8,116.53,474.39,695.8,694.79,150,4.631933333,25-06-2012,4.8
24.71,30.63,23.57,27.1,416.82,109.12,0.69,1.25,1.45,89.39,1.84,1.84,1.64,0.16,1.53,32.81,74.46,116.69,474.19,698.15,721.22,150,4.808133333,26-06-2012,4.16
5.7,33.83,23.78,28.8,417.76,300.98,1.57,0.57,1.74,72.98,4.13,3.82,3.22,0.19,2.5,31.92,74.89,116.91,473.72,697.44,699.92,150,4.666133333,27-06-2012,3.71
0,34.9,25.46,30.18,420.59,352.67,1.83,0.33,1.88,72.13,4.69,4.22,3.64,0.56,2.2,29.3,74.31,117.07,473.03,693.71,690.07,150,4.600466667,28-06-2012,3.14
32.18,35.61,25.29,30.45,429.68,369.38,1.31,0.45,1.39,72.17,4.49,4.19,3.61,0.85,2.16,27.29,73.53,117.18,472.44,690.44,719.01,150,4.7934,29-06-2012,3.055333333
0.11,35.38,24.86,30.12,431.55,343.37,0.99,-0.01,1.02,74.19,3.89,3.69,3.28,0.42,1.56,26.04,72.8,117.27,471.81,687.92,684.75,150,4.565,30-06-2012,2.971711111
16.5,29.9,23.24,26.57,431.14,121.17,1.65,-0.18,1.69,94.22,1.02,1.23,1.21,0.92,0.26,29.09,72.39,117.38,471.65,690.51,705.8,150,4.705333333,01-07-2012,2.912083704
8.58,30.6,23.49,27.04,426.86,46.07,1.04,0.78,1.35,95.28,2.11,2.25,2.21,0.52,0.22,38.62,79.88,118.84,471.62,708.96,715.33,150,4.768866667,02-07-2012,13.32765301
19.05,29.97,23.69,26.83,419.49,128.57,0.74,0.36,0.84,91.13,1.67,1.53,1.47,0.38,1.47,38.69,93.11,126.15,471.52,729.47,747.05,150,4.980333333,03-07-2012,18.14751357
0.5,32.57,24.13,28.35,419.45,311.66,1.01,0.71,1.26,84.72,3.07,2.66,2.24,0.25,1.62,37.32,94.78,129.04,471.2,732.34,730.6,150,4.870666667,04-07-2012,22.9767586
10.15,34.13,25.24,29.68,423.54,310.01,1.07,0.4,1.18,82.5,4.61,3.89,3.49,0.16,2.21,36.86,94.88,131.52,470.87,734.13,740.79,150,4.9386,05-07-2012,12.16
15.59,30.76,24.07,27.42,421.33,261.05,2.23,-0.98,2.46,89.48,1.53,1.58,1.54,0.8,1.07,36.9,94.86,133.95,470.62,736.33,750.38,150,5.002533333,06-07-2012,9.31
30.12,30.3,23.48,26.89,418.13,269.98,2.4,-0.47,2.47,88.79,1.25,1.35,1.32,0.45,1.84,37.18,95.14,136.39,470.38,739.09,767.89,150,5.119266667,07-07-2012,19.01633333
16.48,30.33,22.84,26.58,422.49,195.67,2.78,-0.38,2.83,84.29,2.03,1.93,1.82,0.9,0.74,37.18,94.93,138.46,470.12,740.69,755.35,150,5.035666667,08-07-2012,20.57034444
1.81,29.3,23.07,26.18,419.54,122.8,1.26,0.71,1.45,95.07,1.44,1.43,1.35,0.56,0.65,38.1,97.04,142.53,470.01,747.68,748.14,150,4.9876,09-07-2012,29.72788481
4.16,31.05,23.25,27.15,410,288.21,0.68,1.61,1.78,85.2,2.25,2.15,1.98,0.52,1.69,37.49,98.36,146.84,469.84,752.53,754.71,150,5.0314,10-07-2012,18.87
0.9,32.98,23.87,28.42,417.91,352.94,0.48,1.84,1.93,79.58,3.66,3.29,2.8,0.57,2.08,35.78,96.73,148.93,469.42,750.86,748.96,150,4.993066667,11-07-2012,17.57
0,33.9,24.79,29.34,419.13,319.71,0.83,0.71,1.11,78.53,4.18,3.77,3.28,0.57,2.05,34.28,94.35,150.31,468.88,747.82,744.54,150,4.9636,12-07-2012,17.29766667
1.08,32.88,25.04,28.96,415.09,358.74,1.13,0.87,1.44,81.5,3.83,3.44,3.12,0.99,1.37,34.45,92.37,151.24,468.45,746.51,744.47,150,4.963133333,13-07-2012,13.38
10.77,31.44,23.44,27.44,420.45,306.28,1.25,0.23,1.28,89.33,2.22,2.14,2.01,0.2,1.74,36.15,91.9,152.05,468.22,748.32,757.08,150,5.0472,14-07-2012,11.39
2.69,29.97,23.86,26.92,423.49,220.41,1.74,-0.48,1.85,89.83,1.37,1.44,1.4,0.31,1.28,37.38,93.53,153.18,468.01,752.1,753.39,150,5.0226,15-07-2012,10.71
7.14,31.55,23.64,27.6,426.77,293.5,1.22,0.12,1.26,91.4,2.48,2.31,2.14,0.36,1.16,37.28,94.21,154.63,467.79,753.91,758.91,150,5.0594,16-07-2012,10.403
2.17,31.82,23.7,27.76,431.18,273.3,1.11,1.62,2,87.61,1.92,1.87,1.79,0.89,0.78,37.77,95.26,156.24,467.59,756.86,757.24,150,5.048266667,17-07-2012,10.15523333
16.05,30.59,23.49,27.04,423.32,114.5,1.45,0.12,1.52,93.1,1.13,1.59,1.59,0.7,0.54,37.87,97.48,160.03,467.53,762.91,777.37,150,5.182466667,18-07-2012,9.54
38.45,28.01,23.69,25.85,423.39,88.02,2.01,0.71,2.14,93.59,0.5,0.86,0.86,1.07,0.18,37.73,98.16,164.16,467.47,767.52,805.11,150,5.3674,19-07-2012,9.352
23.67,27.33,23.19,25.26,425.27,52.89,2.16,-0.14,2.2,96.34,0.74,0.98,0.98,0.88,0.06,38.61,99.9,168.26,467.48,774.25,796.94,150,5.312933333,20-07-2012,12.3296
40.92,27.35,22.93,25.14,426.07,41.27,2.32,0.47,2.38,96.91,0.28,0.77,0.77,1.06,0.12,38.61,102.91,184.26,467.54,793.32,833.47,150,5.556466667,21-07-2012,21.78541333
22,28.45,22.87,25.66,430.56,39.82,3.28,1.12,3.49,96.51,1.17,1.34,1.33,1.59,0.22,38.48,102.28,197.42,467.69,805.87,826.54,150,5.510266667,22-07-2012,141.1540951
19.74,29.83,23.09,26.46,417.73,304.16,1.98,0.64,2.1,89.88,2.14,1.79,1.67,1.18,1.05,37.67,100.67,205.13,467.85,811.32,829.39,150,5.529266667,23-07-2012,171.6609269
11.05,28.74,23.02,25.88,418.19,266.68,2.43,-0.09,2.47,85.79,2.2,1.91,1.79,0.33,1.62,37.49,99.1,208.45,467.98,813.02,822.28,150,5.481866667,24-07-2012,71.83
10.44,28.58,23.37,25.98,419.71,138.13,1.89,-0.16,1.93,91.99,1,1.15,1.15,1.2,0.52,37.9,98.05,211.21,468.16,815.32,824.61,150,5.4974,25-07-2012,50.1
30.23,27.27,23.2,25.24,426.26,135.27,2.45,-0.11,2.49,94.71,0.45,0.77,0.77,1.24,0.54,38.53,98.18,213.82,468.53,819.06,848.52,150,5.6568,26-07-2012,48.74666667
20.59,28.66,23.01,25.84,419.55,141.08,2.28,-0.08,2.3,94.09,2.01,1.8,1.69,0.72,0.55,38.34,99.73,218.01,468.95,825.03,843.93,150,5.6262,27-07-2012,109.7995556
4.07,29.09,23.2,26.14,416.95,220.87,1.74,0.54,1.84,90.95,2.63,2.41,2.27,0.53,0.95,37.43,97.81,221.09,469.37,825.7,827.5,150,5.516666667,28-07-2012,143.2697185
18.39,29.16,22.7,25.93,420.71,252.34,3.18,-0.36,3.21,84.98,2.56,2.4,2.28,1.75,0.68,37.34,96.2,223.04,469.81,826.39,842.5,150,5.616666667,29-07-2012,79.9
17.61,27.55,22.14,24.84,422.77,80.99,2.79,-0.22,2.84,96.52,1.29,1.5,1.48,1.18,0.24,38.17,95.68,224.5,470.33,828.68,844.81,150,5.632066667,30-07-2012,79.29
18.35,26.85,22.48,24.66,420.76,142.18,4.57,0.45,4.61,94.79,0.81,0.97,0.97,2.26,0.24,38.66,99.28,228.79,471.26,837.99,855.37,150,5.702466667,31-07-2012,88.82033333
13.82,28.65,22.39,25.52,411.4,294.12,3.39,-0.43,3.43,88.85,2.96,2.42,2.26,0.67,1.92,37.08,97.5,232.28,472.08,838.94,850.5,150,5.67,01-08-2012,114.9395444
5.44,29.24,22.94,26.09,422.38,142.55,3.55,-0.5,3.6,92.88,1.06,1.02,1,1.13,0.25,36.98,95.45,233.95,472.88,839.26,843.7,150,5.624666667,02-08-2012,97.05
12.14,27.45,22.35,24.9,420.99,37.18,3.88,-0.47,3.93,96.59,0.61,0.76,0.76,1.55,0.08,38.68,95.9,235.29,473.84,843.71,855.09,150,5.7006,03-08-2012,67.4
34.24,26.83,22.38,24.6,424.92,41.79,4.61,-0.49,4.66,96.4,0.43,0.92,0.92,1.47,0.07,38.9,99.42,240.71,475.31,854.34,887.66,150,5.917733333,04-08-2012,74.66333333
72.07,27.22,22.37,24.8,429.3,28.32,3.89,0.21,3.92,96.85,0.43,1.14,1.14,0.99,0.07,38.89,98.85,248.12,477.68,863.54,934.47,150,6.2298,05-08-2012,136.4134444
47.83,28.25,22.23,25.24,411.56,131.9,3.31,0.87,3.43,92.83,1.71,1.61,1.56,1.31,0.75,37.96,97.17,252.26,480.12,867.51,913.78,150,6.091866667,06-08-2012,347.6151815
22.61,31.23,22.8,27.02,413.49,318.92,1.73,1.27,2.17,85.14,3.79,3.32,3.03,1.18,1.87,36.63,94.82,253.59,481.79,866.83,886.41,150,5.9094,07-08-2012,367.2562816
13.48,31.58,23.87,27.72,416.04,290.03,1.49,0.57,1.63,88,3.04,2.92,2.84,0.35,1.89,35.65,92.81,253.66,483.17,865.29,875.93,150,5.839533333,08-08-2012,226.97
22.2,29.93,23.45,26.69,420.35,184.46,1.4,0.49,1.52,89.38,2.27,2.26,2.24,0.23,1.2,36.67,91.9,253.25,484.54,866.36,886.32,150,5.9088,09-08-2012,160.58
18.03,29.3,23.65,26.48,430.89,214.3,1.86,0.75,2.03,89.36,1.91,1.91,1.87,1.08,0.66,36.67,91.73,252.82,485.86,867.08,883.24,150,5.888266667,10-08-2012,199.4106667
14.86,30.13,23.4,26.76,416.64,224.27,0.89,1.8,2.04,91.33,2.77,2.48,2.35,0.56,1.55,37.88,92.72,252.61,487.14,870.35,882.86,150,5.885733333,11-08-2012,144.51
20.97,31.25,23.32,27.28,408.86,305.03,1.58,2.23,2.74,83.85,3.46,3.17,2.9,0.52,2.25,36.58,92.67,252.59,488.36,870.2,888.27,150,5.9218,12-08-2012,197.4296667
9.36,31.25,23.89,27.57,405.42,319.29,1.42,0.86,1.67,89.18,2.3,2.11,1.99,0.36,1.26,35.56,91.6,252.24,489.41,868.81,876.18,150,5.8412,13-08-2012,103.84
4.9,30.85,23.85,27.35,411.42,299.75,1.42,0.53,1.55,83.26,3.34,2.97,2.77,0.78,1.3,34.51,90.57,251.52,490.4,867,869.13,150,5.7942,14-08-2012,101.7286667
2.67,31.08,23.44,27.26,413.24,162.64,0.88,-0.44,1.06,90.46,3.32,2.97,2.76,0.14,1.05,34.75,89.67,250.71,491.44,866.57,866.48,150,5.776533333,15-08-2012,125.8981556
20.65,31.82,24.07,27.94,422.18,233.65,1.79,-0.56,1.94,90.86,2.96,2.71,2.53,0.16,1.08,35.22,89.28,249.9,492.46,866.86,884.98,150,5.899866667,16-08-2012,131.6254985
16.42,31.02,24.29,27.66,422.42,157.08,2.32,-0.91,2.52,90.08,1.51,1.39,1.36,0.57,0.93,36.42,89.42,249.18,493.42,868.44,883.5,150,5.89,17-08-2012,107.89
26.32,28.7,24.1,26.4,430.59,58.88,2.95,-0.35,2.99,96.93,1.46,1.82,1.81,1.38,0.17,38.83,92.2,248.93,494.46,874.42,898.93,150,5.992866667,18-08-2012,99.86
31.99,30.21,23.01,26.61,427.25,33.11,2.18,0.92,2.38,96.55,1.71,1.63,1.61,1.02,0.14,38.83,97.66,257.64,496.98,891.11,921.49,150,6.143266667,19-08-2012,212.128
24.63,31.1,23.1,27.1,419.38,146.05,1.16,0.96,1.53,91.1,3.1,2.84,2.71,0.22,1.33,37.36,95.66,260.07,499.39,892.48,914.4,150,6.096,20-08-2012,274.3477333
23.48,30.02,24.08,27.05,411.55,192.99,0.86,0.56,1.05,93.31,0.99,1.43,1.43,0.46,0.6,37.12,93.77,260.52,501.46,892.87,914.92,150,6.099466667,21-08-2012,267.4235644
4.64,31.02,23.75,27.38,406.58,284.61,0.57,0.97,1.15,89.72,3.24,3.04,2.84,0.6,0.58,37.01,92.86,260.28,503.42,893.57,895.37,150,5.969133333,22-08-2012,313.8182575
1.39,32.16,23.45,27.8,408.23,319.91,0.4,0.53,0.69,87.71,3.46,3.17,2.86,0.19,1.54,36.38,92.13,259.63,505.13,893.27,891.8,150,5.945333333,23-08-2012,165.98
2.58,31.48,23.46,27.47,421.63,209.4,0.63,-0.01,0.65,90.73,2.61,2.42,2.31,0.15,0.92,36.83,91.69,258.83,506.85,894.2,894.47,150,5.963133333,24-08-2012,113.32
18.2,31.15,23.71,27.43,432.2,274.8,0.99,-0.45,1.14,86.55,2.14,2.05,1.98,0.41,0.76,36.12,91.44,258.02,508.31,893.89,910.11,150,6.0674,25-08-2012,130.5293333
6.33,28.81,22.99,25.9,423.52,119.82,0.99,0.04,1.03,94.4,0.58,1.06,1.06,0.6,0.39,37.93,92,257.32,509.92,897.17,902.44,150,6.016266667,26-08-2012,143.5552444
16.12,31.15,23.29,27.22,411.57,252.68,1.82,0.24,1.85,90.32,1.33,1.49,1.46,0.47,1.25,37.29,93.08,257.26,511.41,899.04,913.7,150,6.091333333,27-08-2012,238.0183215
6.1,32.07,23.41,27.74,413.34,284.78,0.89,0.48,1.03,88.74,2.74,2.69,2.63,0.68,0.9,36.62,92.47,257.05,512.82,898.96,902.43,150,6.0162,28-08-2012,145.54
9.65,31.04,24.14,27.59,431.65,322.67,0.15,0.47,0.58,87.38,3.27,3.05,2.92,0.76,0.59,36.1,91.75,256.53,514.1,898.48,905.21,150,6.034733333,29-08-2012,136.78
7.14,29.97,22.83,26.4,418.13,242.82,-0.29,1.31,1.37,91.96,1.38,1.86,1.86,0.56,0.5,37.75,91.95,255.97,515.49,901.16,906.44,150,6.042933333,30-08-2012,350.184
24.85,30.64,23.02,26.83,420.24,227.95,0.39,1.79,1.85,91.13,2.52,2.38,2.29,1.1,0.62,37.53,92.7,255.77,516.89,902.89,925.45,150,6.169666667,31-08-2012,290.02
