prcp(mm/day),tmax(C),tmin(C),tavg(C),srad_lw(w/m2),srad_sw(w/m2),wind_u(m/s),wind_v(m/s),wind(m/s),rel_hum(%),pet(mm/day),pet_gleam(mm/day),aet_gleam(mm/day),evap_canopy(kg/m2/s),evap_surface(kg/m2/s),sm_lvl1(kg/m2),sm_lvl2(kg/m2),sm_lvl3(kg/m2),sm_lvl4(kg/m2),Soil_Moisture_Sum,Soil_Saturation,soil_awsc_max,Actual_Soil_Saturation,date,3082
0.12,31.64,23.23,27.44,436.1,171.85,4.05,-0.03,4.05,83.39,3.13,2.41,2.07,0.62,2.39,41.72,65.12,158.41,459.25,724.5,722.55,125,5.7804,14-07-1991,17.37744122
5.78,31.23,23.94,27.58,440.64,248.51,3.29,0.21,3.3,87.53,3.44,2.33,2.02,0.36,1.47,42.41,68.05,158.36,459.24,728.06,731.82,125,5.85456,15-07-1991,4.27
23.23,32.25,22.65,27.45,444.14,130.17,4.02,0.67,4.07,89.74,2,1.55,1.38,0.94,0.92,41.54,70.62,158.33,459.24,729.73,751.58,125,6.01264,16-07-1991,3.93
69.75,30.42,22.8,26.61,435.43,41.39,4.55,1.37,4.75,96.52,0.94,0.71,0.65,2,0.09,43.88,91.44,158.71,459.24,753.27,822.37,125,6.57896,17-07-1991,16.489
5.18,27.42,22.95,25.18,427.14,265.36,3.28,1.48,3.6,84.03,2.45,1.79,1.53,1.22,1.32,41.49,106.97,162.14,459.24,769.84,773.49,125,6.18792,18-07-1991,25.54303333
4.29,29.99,23.55,26.77,430.33,351.23,3.24,2.14,3.88,73.52,3.81,2.74,2.34,1.14,2.13,39.34,105.66,163.31,459.22,767.53,769.48,125,6.15584,19-07-1991,19.03
3.8,30.63,24.09,27.36,439.9,270.48,3.46,0.76,3.55,76.61,3.41,2.1,1.8,0.18,1.98,36.88,103.63,164.15,459.18,763.84,765.84,125,6.12672,20-07-1991,7.19
4.3,29.33,23.6,26.46,438.65,266.25,3.75,-0.16,3.78,81.12,3.19,2.35,2.01,1.1,1.49,35.71,101.91,164.77,459.14,761.53,763.82,125,6.11056,21-07-1991,6.837
1.03,29.67,23.54,26.6,422.96,211.22,3.88,-0.15,3.89,82.43,3.78,2.77,2.34,0.15,2.56,39.07,100.91,165.29,459.12,764.39,763.08,125,6.10464,22-07-1991,6.596766667
0.47,30.56,23.51,27.04,434.13,241.24,4.6,0.39,4.62,74.87,2.74,1.9,1.64,0.33,2.1,37.69,100.17,165.74,459.12,762.72,761.55,125,6.0924,23-07-1991,3.14
6.2,28.85,23.12,25.98,437.91,133.4,3.84,0.58,3.89,88.42,2.86,2.16,1.86,0.9,1.9,36.54,99.11,166.12,459.12,760.89,765.23,125,6.12184,24-07-1991,3.322
0.43,28.76,23.12,25.94,433.08,269.77,4.68,0.75,4.74,77.82,1.94,1.04,0.91,1.39,1.92,36.98,98.23,166.45,459.08,760.74,760.26,125,6.08208,25-07-1991,2.47
3.05,30.18,22.87,26.52,427.17,303.43,3.85,0.62,3.9,72.37,1.66,1.13,0.99,0.69,2.67,35.89,97.4,166.7,459.08,759.07,761.13,125,6.08904,26-07-1991,2.04
1.4,30.75,23.15,26.95,445.85,313,3.9,0.26,3.91,75.8,4.38,3.53,3,1.42,1.93,34.07,96.47,166.88,459.07,756.49,754.89,125,6.03912,27-07-1991,2.058666667
0.03,31.34,23.76,27.55,441.68,148.01,3.76,-0.48,3.79,79.66,2.49,1.77,1.55,0.98,1.57,33.05,95.63,167.06,459.07,754.81,753.29,125,6.02632,28-07-1991,1.970488889
12.57,30.69,23.83,27.26,444.31,128.99,4.64,0.47,4.67,89.39,0.67,0.73,0.72,1.8,0.83,40.36,96.99,167.27,459.07,763.69,775.54,125,6.20432,29-07-1991,1.63
133.6,28.23,22.84,25.54,433.54,119.52,3.33,2.22,4.01,87.66,3.36,2.2,1.92,0.81,1.68,41.69,106.86,171.62,459.07,779.24,910.92,125,7.28736,30-07-1991,184.199
4.02,26.85,22.52,24.68,436.51,307.94,2.85,1.39,3.18,80.02,4.38,3.31,2.82,0.42,2.97,39.52,106.11,173.61,459.03,778.27,779.47,125,6.23576,31-07-1991,184.9260333
6.81,30.07,22.92,26.5,433.85,351.13,3.07,0.55,3.15,76.58,4.52,3.62,3.05,0.19,2.97,38.41,104.2,174.53,459.02,776.16,779.92,125,6.23936,01-08-1991,66.75
2.85,31.67,24.06,27.86,430.57,264.65,2.97,0.01,2.97,76.52,4.13,3.31,2.82,0.19,2.99,37.53,102.49,175.18,458.99,774.19,774.22,125,6.19376,02-08-1991,42.55
0,31.47,24.28,27.88,443.15,283.87,2.52,-0.5,2.63,81.79,4.29,3.34,2.86,1.21,1.01,36.97,101.08,175.67,458.97,772.69,769.83,125,6.15864,03-08-1991,25.5
4.71,31.12,23.81,27.46,424.67,90.95,1.86,1.52,2.4,91.86,2.64,2.09,1.82,1.05,0.39,40.31,100.46,176.14,458.96,775.87,778.76,125,6.23008,04-08-1991,18
15.82,28.65,22.87,25.76,431.59,179.56,2.36,1.01,2.59,80.08,2.02,1.68,1.47,0.31,1.69,40.53,100.65,176.61,458.93,776.72,791.07,125,6.32856,05-08-1991,18.17666667
19.44,27.95,22.68,25.32,430.98,268.47,3.17,-1.22,3.4,80.27,3.68,2.96,2.56,0.04,2.87,39.18,100.17,177.01,458.9,775.26,792.14,125,6.33712,06-08-1991,34.20522222
10.93,29.73,22.91,26.32,431.42,165.34,3.61,-0.32,3.63,88.71,2.18,1.47,1.4,0.8,1.13,40.59,99.97,177.39,458.9,776.85,786.38,125,6.29104,07-08-1991,36.25330741
57.81,28.06,22.37,25.22,432.68,305.94,3.17,-0.81,3.27,87.26,3.31,2.52,2.14,0.97,1.34,41.4,100.87,177.83,458.9,779,834.67,125,6.67736,08-08-1991,51.32042802
4.14,29.59,22.58,26.08,430.73,305.34,3.09,-0.73,3.18,75.74,4.22,3.15,2.67,0.06,2.53,40.06,101.3,178.28,458.9,778.54,780.01,125,6.24008,09-08-1991,59.39627108
1.1,30.17,23.52,26.84,434.76,264.38,3.06,-0.79,3.18,70.76,3.89,2.92,2.51,0.06,1.35,37.43,100.47,178.64,458.88,775.42,774.01,125,6.19208,10-08-1991,37.28
0.13,30,23.04,26.52,438.29,99.87,1.69,0.36,1.74,81.27,1.94,1.41,1.24,0.89,0.45,35.9,99.33,178.94,458.88,773.05,771.94,125,6.17552,11-08-1991,18.77
13.72,30.15,23.32,26.74,438.12,123.87,3.35,-0.35,3.37,82.85,1.66,1.22,1.09,0.61,0.66,36.71,98.41,179.22,458.88,773.22,785.85,125,6.2868,12-08-1991,26.42433333
1.51,29.08,23.3,26.19,422.23,112.89,4.58,0.14,4.59,83.86,1,0.66,0.63,1.19,1,40.08,98.36,179.5,458.88,776.82,777.7,125,6.2216,13-08-1991,26.12874444
7.38,26.74,22.5,24.62,425.15,33.74,3.35,-0.32,3.37,94.86,1,0.75,0.73,1.47,0.12,41.93,105.17,181.65,458.88,787.63,794.28,125,6.35424,14-08-1991,21.45
43.73,28.23,22.59,25.41,430.52,58.46,5.09,-0.47,5.11,93.9,0.91,0.65,0.64,2.47,0.11,41.7,111.02,189.48,458.88,801.08,844.17,125,6.75336,15-08-1991,20.585
158.6,25.77,21.5,23.64,428.04,29.29,4.63,-0.44,4.65,96.36,1.05,0.74,0.71,2,0.08,41.8,111.24,204.26,458.89,816.19,974.08,125,7.79264,16-08-1991,20.03716667
51.07,24.96,21.7,23.33,430.82,64.91,4.09,0.1,4.1,96.22,0.74,0.47,0.45,2.09,0.33,41.57,111.14,219.53,458.9,831.14,881.76,125,7.05408,17-08-1991,333.6902056
16.95,26.6,22.59,24.6,428.45,55.45,3.99,0.53,4.03,92.76,1.66,1.18,1.08,0.66,1.33,41.34,110.47,233.16,458.97,843.94,859.81,125,6.87848,18-08-1991,443.3037969
0.35,28.58,23.15,25.86,422.79,270.38,3.11,-0.84,3.22,80.63,3.75,2.82,2.42,0.42,1.97,40.26,108.23,236.74,459.05,844.28,842.21,125,6.73768,19-08-1991,162.7
0.21,29.67,22.7,26.18,421.85,262.95,3.36,-1.2,3.57,76.1,2.85,2.04,1.82,0.08,2.65,38.49,105.81,237.9,459.15,841.35,839.74,125,6.71792,20-08-1991,98.58
1.19,30.07,22.69,26.38,429.64,301.86,2.95,-0.85,3.08,87.08,4.07,3.32,2.91,0.09,2.49,38.08,103.88,238.51,459.23,839.7,837.98,125,6.70384,21-08-1991,61.33
0.19,30.94,23.75,27.34,436.79,172.16,3.63,-0.2,3.64,83.29,3.26,2.43,2.18,0.85,1.35,38.44,102.61,238.95,459.33,839.33,837.34,125,6.69872,22-08-1991,49.59
12.41,30.18,23.02,26.6,438.05,124.02,2.97,-0.04,2.97,88.31,1.65,1.24,1.14,0.47,1.11,39.62,101.72,239.3,459.4,840.04,851.31,125,6.81048,23-08-1991,47.96366667
2.2,27.09,23.7,25.4,430.32,150.82,3.92,0.31,3.95,85.99,2.29,1.52,1.36,0.62,1.97,40.08,101.67,239.56,459.49,840.8,841.64,125,6.73312,24-08-1991,48.09698889
4.19,29.11,23.22,26.16,426.42,196.27,4.29,0.33,4.31,79.94,2.27,1.58,1.42,0.54,2.43,38.83,100.94,239.65,459.59,839.01,841.78,125,6.73424,25-08-1991,49.6714263
2.15,29.13,22.75,25.94,422,93.52,2.37,0.66,2.48,89.96,3.43,2.51,2.21,0.47,0.96,38.55,100.18,239.73,459.67,838.13,838.07,125,6.70456,26-08-1991,29.03
7.42,29.56,22.8,26.18,418.26,282.6,3.22,-1,3.37,77.16,3.86,2.73,2.39,0,2.46,37.19,99.42,239.64,459.74,835.99,841.02,125,6.72816,27-08-1991,34.689
0.35,30.07,22.46,26.26,414.7,325.97,3.01,-1.59,3.4,77.95,2.43,1.62,1.45,0.28,2.13,34.89,98.42,239.32,459.81,832.44,831.34,125,6.65072,28-08-1991,27.77
0.3,29.65,22.62,26.14,429.72,312.13,2.95,-1.64,3.37,78.15,1.95,1.22,1.13,0.25,1.68,32.93,97.49,238.93,459.92,829.27,828.44,125,6.62752,29-08-1991,20.28
1.55,28.47,22.13,25.3,424.24,279.4,2.7,-1.13,2.94,77.46,2.95,2.29,2.03,0.33,1.72,31.88,96.72,238.61,460.01,827.22,826.74,125,6.61392,30-08-1991,15.95
0.26,28.87,22.49,25.68,429.9,324.67,1.76,-0.05,1.76,71.74,4.24,3.38,3.03,0.09,1.75,30.22,95.98,238.15,460.06,824.41,821.64,125,6.57312,31-08-1991,12.21
0.05,30.06,22.97,26.52,423.34,256.32,1.6,-0.04,1.61,78.14,4.37,3.52,3.17,0.01,1.04,28.94,95.32,237.71,460.1,822.07,818.95,125,6.5516,01-09-1991,8.33
0,31.62,23.73,27.68,427.63,300.38,1.09,0.58,1.24,74.74,4.45,3.64,3.25,0.06,1.93,28.07,94.73,237.27,460.2,820.27,817.02,125,6.53616,02-09-1991,6.6
0,31.98,23.33,27.66,424.98,325.57,2.41,-0.19,2.46,67.33,4.23,3.42,3.02,0.06,1.9,26.56,94.15,236.75,460.25,817.71,814.69,125,6.51752,03-09-1991,6.456666667
0,31.68,23.2,27.44,424.83,324.23,2.25,-1.39,2.67,67.91,4.67,3.58,3.1,0.08,1.96,24.59,93.58,236.17,460.33,814.67,811.57,125,6.49256,04-09-1991,4.63
0,31.77,23.21,27.49,434.48,333.39,1.92,0.48,2.02,68.31,4.48,3.48,3.09,0.3,1.55,22.81,93.06,235.61,460.36,811.84,808.75,125,6.47,05-09-1991,4.409
3.87,31.42,23.01,27.22,414.96,310.66,3.13,-0.56,3.18,60.33,4.48,3.39,2.94,0,2.17,21.16,92.56,235.03,460.45,809.2,810.13,125,6.48104,06-09-1991,3.6
1.17,31.34,22.75,27.04,407.91,267.34,2.53,-1.04,2.74,61.74,4.28,3.15,2.7,0.03,1.81,19.29,92.01,234.35,460.48,806.13,804.6,125,6.4368,07-09-1991,4.39
0,30.81,22.69,26.75,415.36,315.02,2.57,0.17,2.6,61.87,4.32,3.19,2.71,0.21,1.58,17.7,91.5,233.68,460.49,803.37,800.66,125,6.40528,08-09-1991,4.13
0,30.8,22.31,26.56,411.52,328.55,2.45,-0.82,2.6,59.07,4.32,3.2,2.68,0.1,1.62,16.26,91.03,233.05,460.56,800.9,798.22,125,6.38576,09-09-1991,4.302333333
0,31.58,21.81,26.7,413.19,335.56,1.48,-0.88,1.78,55.22,4.11,3.11,2.58,0,1.43,14.87,90.6,232.45,460.61,798.53,795.95,125,6.3676,10-09-1991,4.228144444
0,31.74,21.72,26.73,419.5,333.75,1.19,-1.57,1.98,53.94,4.52,3.47,2.86,0,1.45,13.53,90.2,231.87,460.64,796.24,793.38,125,6.34704,11-09-1991,2.39
0,32.48,21.83,27.15,410.44,322.11,0.69,-1.63,1.8,54.44,5.07,3.8,3.11,0.01,1.47,12.3,89.82,231.31,460.7,794.13,791.02,125,6.32816,12-09-1991,2.540333333
0,32.83,22.01,27.42,424.14,332.83,0.59,-1.75,1.93,47.48,4.44,3.39,2.75,0.03,1.25,11.18,89.48,230.77,460.78,792.21,789.46,125,6.31568,13-09-1991,2.722211111
0,32.98,21.78,27.38,416.9,322.39,-0.24,-0.72,0.78,57.24,4.51,3.57,2.9,0.01,1.09,10.26,89.13,230.26,460.8,790.45,787.55,125,6.3004,14-09-1991,2.614067037
0,33.83,22.29,28.06,422.04,320.28,0.51,-1.98,2.08,51.28,4.14,3.35,2.7,0.01,1.09,9.55,88.79,229.74,460.8,788.88,786.18,125,6.28944,15-09-1991,1.75
0,34.23,22.39,28.31,435.71,320.24,0.52,-1.33,1.49,56.31,4.07,2.9,2.34,0.23,0.91,8.88,88.47,229.23,460.84,787.42,785.08,125,6.28064,16-09-1991,1.885
0.23,34.08,23.27,28.67,436.04,309.98,0.32,-1.73,1.82,58.8,4.56,3.32,2.74,0.38,0.87,8.42,88.16,228.74,460.88,786.2,783.69,125,6.26952,17-09-1991,2.083833333
7.97,33.89,22.98,28.44,439.62,293.61,0.26,-2.06,2.12,65.52,4.22,3.14,2.61,0.57,0.66,8.35,87.83,228.26,460.89,785.33,790.69,125,6.32552,18-09-1991,3.086427778
1.71,33.53,22.58,28.06,426.36,309.81,1.25,-1.38,1.87,56.98,4.58,3.27,2.71,0.02,0.94,8.41,87.47,227.69,460.92,784.49,783.49,125,6.26792,19-09-1991,4.754737593
0.25,33.84,22.87,28.36,429.65,286.73,-0.22,-1.84,1.88,54.66,5.23,3.68,3.02,0.04,1.03,8.09,87.07,227.1,460.93,783.19,780.42,125,6.24336,20-09-1991,5.351333809
0,34.23,22.76,28.49,444.7,305.24,-2.21,-2.65,3.46,41.53,5.33,3.61,2.99,0.05,1.02,7.55,86.73,226.57,460.96,781.81,778.82,125,6.23056,21-09-1991,4.64
0.08,33.98,23.12,28.55,449.66,317.78,-2.19,-1.9,2.9,51.45,4.61,3.14,2.65,0,0.82,7.03,86.39,226.05,461,780.47,777.9,125,6.2232,22-09-1991,2.04
15.33,33.49,23.32,28.4,442.42,265.27,-0.28,-0.97,1.14,74.44,2.77,2.12,1.92,0.32,0.56,7.29,86.05,225.53,461.03,779.9,793.31,125,6.34648,23-09-1991,2.348666667
8.91,32.46,23.01,27.74,431.41,288.56,-0.2,-0.39,0.49,56.84,3.07,2.46,2.16,0.01,0.74,8.3,85.74,225.05,461.05,780.14,786.89,125,6.29512,24-09-1991,6.654155556
0.03,33.67,23.27,28.47,428.35,325.49,0.08,-0.71,0.79,41.97,4.96,3.65,3.19,0.02,0.64,7.7,85.48,224.62,461.06,778.86,775.7,125,6.2056,25-09-1991,7.447631852
0.11,35.03,22.03,28.53,421.58,323.98,0.2,-0.07,0.65,45.9,4.84,3.48,3.01,0.08,0.67,7.08,85.21,224.18,461.08,777.55,774.65,125,6.1972,26-09-1991,6.83
0,35.37,21.84,28.6,427.7,324.85,-0.08,0.4,0.44,36.19,4.66,3.51,3.01,0,0.63,6.54,84.94,223.72,461.11,776.31,773.3,125,6.1864,27-09-1991,4.26
0,35.01,21.49,28.25,415.68,239.13,-0.31,0.29,0.48,40.12,4.62,3.4,2.98,0,0.64,6.08,84.65,223.25,461.13,775.11,772.13,125,6.17704,28-09-1991,3.9
0,35.04,21.19,28.12,410.81,321.81,-0.48,-0.64,0.94,42.8,5.03,3.57,3.08,0.04,0.7,5.67,84.39,222.8,461.16,774.02,770.94,125,6.16752,29-09-1991,1.77
0.07,35.16,23.54,29.35,423.29,259.4,0.03,-1.18,1.18,49.32,4.72,3.48,3.05,0.05,0.67,5.36,84.09,222.32,461.18,772.95,769.97,125,6.15976,30-09-1991,2.294333333
5.03,34.59,22.13,28.36,408.56,310.71,-1.29,-0.93,1.6,50.7,4.44,3.21,2.78,0,0.64,5.11,83.8,221.85,461.19,771.95,774.2,125,6.1936,01-10-1991,2.596411111
0,34.47,21.87,28.17,396.56,318.89,-1.69,-1.29,2.16,44.32,4.59,3.22,2.76,0,0.53,4.84,83.53,221.39,461.19,770.95,768.19,125,6.14552,02-10-1991,2.744393704
0,34.71,23.31,29.01,379.81,321.18,-0.81,-2.43,2.56,28.19,4.9,3.39,2.88,0,0.59,4.58,83.24,220.92,461.2,769.94,767.06,125,6.13648,03-10-1991,2.708116012
0,32.95,22.06,27.51,423.31,304.39,-1.23,-0.48,1.33,44.95,3.95,2.6,2.2,0,0.47,4.32,82.95,220.42,461.22,768.91,766.71,125,6.13368,04-10-1991,2.588473474
0,33.26,21.52,27.39,421.04,290.37,-0.86,-0.26,0.95,58.46,4.51,3.39,2.86,0,0.46,4.21,82.66,219.95,461.23,768.05,765.19,125,6.12152,05-10-1991,2.499366534
0,34.34,21.71,28.02,427.03,303.92,-0.9,0.23,0.94,47.72,3.79,2.58,2.25,0,0.29,4.02,82.39,219.5,461.23,767.14,764.89,125,6.11912,06-10-1991,2.399598805
0.54,34.76,22.06,28.41,428.15,202.07,-1.77,-0.14,1.8,73.04,3.12,2.43,2.12,0.01,0.37,4.67,82.11,219.05,461.24,767.07,765.49,125,6.12392,07-10-1991,2.56974591
1.54,33.98,22.04,28.01,433.33,197.98,-1.44,0.13,1.47,73.23,3.41,2.82,2.47,1.27,0.21,5.15,81.77,218.51,461.25,766.68,765.75,125,6.126,08-10-1991,2.800839076
1.2,33.09,21.69,27.39,419.65,283.2,-1.86,-0.14,1.87,64.17,3.17,2.63,2.26,0,0.43,5.32,81.47,218.03,461.25,766.07,765.01,125,6.12008,09-10-1991,2.01
4.3,33.54,21.35,27.44,392.62,257.2,0.35,-0.78,0.87,51.28,3.47,2.69,2.33,0,0.39,5.14,81.18,217.53,461.25,765.1,767.07,125,6.13656,10-10-1991,1.943
0,33.63,20.22,26.92,365.62,317.23,-0.64,-2.15,2.47,26.35,4.54,3.29,2.79,0,0.38,4.87,80.92,217.07,461.25,764.11,761.32,125,6.09056,11-10-1991,1.79
0,34.26,18.81,26.53,357.83,317.12,0.51,-0.99,1.17,26.9,4.72,3.22,2.71,0,0.3,4.59,80.67,216.65,461.25,763.16,760.45,125,6.0836,12-10-1991,2.013666667
0,34.72,18.67,26.7,372.92,282.05,-0.22,0.01,1.05,28.81,4.49,3.18,2.66,0,0.22,4.34,80.41,216.2,461.26,762.21,759.55,125,6.0764,13-10-1991,2.075322222
0,34.71,18.28,26.5,372.94,312.83,-0.8,0.87,1.2,35.82,4.01,2.71,2.23,0,0.31,4.12,80.15,215.75,461.27,761.29,759.06,125,6.07248,14-10-1991,1.85
0,34.8,19.23,27.02,386.27,304.94,-0.91,0.78,1.22,39.26,4.09,2.85,2.34,0,0.34,3.92,79.9,215.29,461.27,760.38,758.04,125,6.06432,15-10-1991,2.338333333
0,34.5,20.19,27.34,395.21,298.06,-1.23,0.41,1.29,40.62,4.5,3.05,2.48,0,0.3,3.73,79.64,214.85,461.27,759.49,757.01,125,6.05608,16-10-1991,2.08
0,33.69,19.16,26.42,389.11,300.33,-2.12,0.96,2.33,40.2,4.71,3.06,2.47,0,0.28,3.57,79.39,214.38,461.26,758.6,756.13,125,6.04904,17-10-1991,1.85
0,33.89,19.36,26.62,413.42,297.62,-1.68,0.71,1.83,41.83,4.19,2.96,2.35,0,0.26,3.43,79.14,213.93,461.26,757.76,755.41,125,6.04328,18-10-1991,1.815
0,34,20.21,27.1,402.93,293.69,-0.58,1.1,1.25,47.03,4.21,2.98,2.35,0.01,0.22,3.3,78.88,213.47,461.26,756.91,754.56,125,6.03648,19-10-1991,1.52
0,34.35,19.81,27.08,388.13,299.57,-0.25,0.79,0.86,40.42,3.91,2.79,2.17,0,0.11,3.18,78.64,213.03,461.26,756.11,753.94,125,6.03152,20-10-1991,1.462666667
0,34.31,18.78,26.54,387.38,281.57,-0.8,1.19,1.46,48.71,3.68,2.65,2.05,0.01,0.18,3.1,78.39,212.57,461.26,755.32,753.27,125,6.02616,21-10-1991,1.436355556
0,33.95,18.09,26.02,361.03,298.82,-0.54,0.23,0.65,33.69,3.98,2.7,2.06,0,0.18,3.01,78.15,212.12,461.26,754.54,752.48,125,6.01984,22-10-1991,1.776358519
0,33.54,17.53,25.54,355.27,303.9,-0.5,-0.25,0.69,37.62,4.52,2.92,2.19,0,0.19,2.9,77.9,211.66,461.26,753.72,751.53,125,6.01224,23-10-1991,1.46
0,33.09,16.17,24.63,358.56,303.43,-1.08,-0.11,1.1,35.38,4.75,2.89,2.14,0,0.16,2.81,77.64,211.16,461.26,752.87,750.73,125,6.00584,24-10-1991,1.391333333
0,31.83,15.73,23.78,361.13,299.83,-1.43,-1.81,2.34,38.27,4.49,2.89,2.11,0,0.15,2.73,77.36,210.66,461.26,752.01,749.9,125,5.9992,25-10-1991,1.22
0,31.74,15.91,23.82,346.3,299.51,-1.76,-2.15,2.78,29.05,4.5,2.81,2.02,0,0.15,2.66,77.09,210.19,461.23,751.17,749.15,125,5.9932,26-10-1991,1.356
0,32.19,15.21,23.7,347.07,300.97,-2.12,-2.31,3.13,25.38,4.59,2.87,2.03,0,0.13,2.6,76.82,209.7,461.22,750.34,748.31,125,5.98648,27-10-1991,1.3588
0,32.16,15.97,24.06,353.56,300.81,-2.76,-2.46,3.7,25.82,4.91,2.85,1.99,0,0.13,2.54,76.55,209.19,461.22,749.5,747.51,125,5.98008,28-10-1991,1.45724
0,32.19,16.32,24.26,390.25,275.96,-2.48,-1.92,3.14,34.29,4.63,2.55,1.75,0,0.13,2.48,76.28,208.68,461.22,748.66,746.91,125,5.97528,29-10-1991,1.626252
0,32.35,16.82,24.58,376.58,285.28,-2.41,-1.71,2.96,43.65,4.6,2.48,1.66,0,0.11,2.44,76,208.18,461.22,747.84,746.18,125,5.96944,30-10-1991,1.546626267
0,31.99,16.27,24.13,380.6,287.82,-1.61,-1.32,2.1,43.85,4.65,2.72,1.81,0,0.08,2.4,75.73,207.69,461.21,747.03,745.22,125,5.96176,31-10-1991,1.556196636
0.41,31.2,16.64,23.92,426.58,240.22,-2.26,0.69,2.36,44.01,4.46,2.69,1.97,0.08,0.09,2.36,75.46,207.17,461.19,746.18,744.62,125,5.95696,01-11-1991,1.532257869
3.21,30.87,19.46,25.16,425.09,221.87,-1.77,0.45,1.84,79.87,1.02,0.73,0.6,0.51,0.06,3.1,75.23,206.74,461.19,746.26,748.87,125,5.99096,02-11-1991,1.500429984
2.62,29.3,16.35,22.83,389.25,253.43,-1.44,0.29,1.47,65.45,2.12,1.34,1.05,-0.03,0.07,3.65,75.01,206.33,461.19,746.18,747.75,125,5.982,03-11-1991,1.650272323
0,30.36,14.67,22.52,342.84,286.17,-0.48,-0.37,0.7,41.84,3.53,2.61,2.02,0,0.07,3.53,74.78,205.9,461.19,745.4,743.38,125,5.94704,04-11-1991,1.755172471
0,31.4,14.1,22.75,332.52,289.27,-0.42,0.38,0.6,29.24,3.83,2.56,1.83,0,0.06,3.41,74.56,205.46,461.19,744.62,742.79,125,5.94232,05-11-1991,1.778275898
0,31.61,13.64,22.62,340.41,289.19,-1.51,0.11,1.67,37.26,3.87,2.56,1.79,0,0.06,3.3,74.32,205,461.16,743.78,741.99,125,5.93592,06-11-1991,1.64
0,31.72,13.76,22.74,335.23,290.14,-1.93,-0.05,2,35.37,3.8,2.54,1.75,0,0.05,3.2,74.08,204.53,461.16,742.97,741.22,125,5.92976,07-11-1991,1.39
0,31.47,14.03,22.75,346.01,284.41,-0.52,1.18,1.3,37.16,3.62,2.55,1.72,0,0.04,3.1,73.85,204.06,461.16,742.17,740.45,125,5.9236,08-11-1991,1.343666667
0,31.44,15.58,23.51,361.82,278.32,-1.29,0.46,1.39,45.68,3.54,2.54,1.68,0,0.04,3.02,73.63,203.62,461.13,741.4,739.72,125,5.91776,09-11-1991,1.25
0,31.6,16.56,24.08,370.29,274.39,-1.57,1.77,2.38,44.31,3.31,2.42,1.77,0,0.04,2.94,73.4,203.18,461.13,740.65,738.88,125,5.91104,10-11-1991,1.15
0,31.15,17.47,24.31,392.78,254.84,-0.06,-0.08,0.36,59.9,2.65,2.13,1.7,0.15,0.03,2.9,73.16,202.72,461.11,739.89,738.19,125,5.90552,11-11-1991,0.95
0,28.34,16.53,22.44,365.13,270.91,-1.78,-0.47,1.86,40.15,3.23,2.43,1.66,0,0.04,2.87,72.94,202.27,461.05,739.13,737.47,125,5.89976,12-11-1991,0.905
0,30.77,16.75,23.76,367.21,271.95,-2.44,-0.56,2.53,41.92,3.94,2.61,1.7,0,0.04,2.8,72.7,201.79,461,738.29,736.59,125,5.89272,13-11-1991,0.879833333
0,31.36,16.26,23.81,372.98,263.53,-3.48,-0.35,3.5,37,3.93,2.32,1.48,0,0.04,2.74,72.45,201.31,460.98,737.48,736,125,5.888,14-11-1991,0.853894444
0,31.19,16.79,23.99,394.62,211.51,-3.27,0.74,3.36,46.24,3.6,1.91,1.26,0.23,0.03,2.69,72.19,200.79,460.98,736.65,735.39,125,5.88312,15-11-1991,0.844133148
0,29.27,17.43,23.35,408.85,171.31,-3,0.28,3.03,57.35,3.58,1.91,1.18,0.03,0.02,2.69,71.95,200.34,460.97,735.95,734.77,125,5.87816,16-11-1991,0.80461766
1.63,27.95,18.67,23.31,410.81,107.16,-2,0.05,2.03,84.24,2.74,1.72,1.1,0.55,0,3.24,71.79,200.01,460.97,736.01,736.54,125,5.89232,17-11-1991,0.816257852
0.84,25.31,19.32,22.32,412.57,26.94,-0.7,-0.23,0.78,96.79,1.59,1.13,1.03,0.36,0.02,11.72,71.74,199.87,460.97,744.3,744.11,125,5.95288,18-11-1991,0.806963306
0.38,25.69,18.11,21.9,399.35,205.73,-2.05,-0.09,2.09,69.21,2.13,1.62,1.31,0,0.5,15.96,71.63,199.67,460.97,748.23,747.3,125,5.9784,19-11-1991,0.84107676
0,28.53,18.19,23.36,388.4,246.87,-2.02,0.01,2.03,58.46,3.1,2.41,1.75,0,0.41,15.13,71.41,199.23,460.96,746.73,744.98,125,5.95984,20-11-1991,0.912681948
0,29.64,17,23.32,384.77,259.54,-1.8,0.22,1.82,56.29,3.03,2.23,1.44,0,0.43,14.2,71.17,198.76,460.96,745.09,743.65,125,5.9492,21-11-1991,0.928031901
0,30.08,16.92,23.5,367.41,262.88,-1.44,0.98,1.75,52.77,3.62,2.4,1.48,0,0.41,13.29,70.93,198.28,460.92,743.42,741.94,125,5.93552,22-11-1991,0.93108687
0,28.97,14.07,21.52,344.24,266.17,-1.74,-0.03,1.74,46.31,3.51,2.28,1.37,0,0.37,12.43,70.69,197.8,460.9,741.82,740.45,125,5.9236,23-11-1991,0.906355018
0,28.48,12.54,20.51,325.14,269.96,-2.04,-0.42,2.09,47.32,3.46,2.22,1.3,0,0.28,11.66,70.45,197.33,460.9,740.34,739.04,125,5.91232,24-11-1991,0.874024845
